,revolving_utilization_of_unsecured_lines,age,number_of_time30-59_days_past_due_not_worse,debt_ratio,monthly_income,number_of_open_credit_lines_and_loans,number_of_times90_days_late,number_real_estate_loans_or_lines,number_of_time60-89_days_past_due_not_worse,number_of_dependents,age^2,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,13.0,20.0
75186,0.020357062,72,1,0.17096894899999998,2672.0,12,0,1,2,0.0,5184,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45008,0.174205942,48,0,1926.0,6623.0,6,0,1,0,0.0,2304,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122204,0.91263762,52,0,0.981585982,3366.0,12,0,1,0,0.0,2704,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131827,0.10875486699999999,68,0,0.134580784,5557.0,13,0,1,0,0.0,4624,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123170,0.015017896000000001,57,0,0.154427286,9000.0,6,0,2,0,1.0,3249,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27433,0.09188378400000001,61,0,0.31459675600000003,4500.0,6,0,1,0,0.0,3721,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100821,0.181718678,39,0,0.239963083,6500.0,6,0,1,0,2.0,1521,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25244,0.015153848999999999,57,0,0.009996876,3200.0,7,0,0,0,0.0,3249,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64497,0.0,65,0,1182.0,6623.0,5,0,1,0,0.0,4225,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8058,0.9999998999999999,52,0,0.178956835,3335.0,1,1,0,0,2.0,2704,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97640,0.195656969,49,0,0.7234717420000001,3467.0,10,0,2,0,2.0,2401,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94117,0.026184829,59,0,237.0,6623.0,7,0,1,0,0.0,3481,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78196,0.060653443,44,0,0.232213439,7083.0,7,0,2,0,0.0,1936,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119543,0.007679386,86,0,1328.0,6623.0,3,0,1,0,0.0,7396,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64190,0.0,59,0,0.059094090999999994,10000.0,11,0,0,0,1.0,3481,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54193,0.064264374,32,1,0.392321536,5000.0,9,0,2,0,1.0,1024,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124175,0.034048298,68,0,0.00342818,5833.0,3,0,0,0,0.0,4624,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86241,0.900018179,27,0,0.31283628,1300.0,3,0,0,0,0.0,729,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44404,0.091516339,71,0,0.004856796,14000.0,4,0,0,0,0.0,5041,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68144,0.19722976600000003,78,0,0.290854573,2000.0,8,0,0,0,0.0,6084,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96012,0.9999998999999999,44,0,0.481178568,9536.0,2,0,2,0,2.0,1936,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118331,0.9999998999999999,47,1,0.606901,3100.0,3,0,1,0,0.0,2209,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7788,0.55895704,60,0,0.14145528599999999,5400.0,2,0,0,0,0.0,3600,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87755,0.44482901,60,0,0.289844228,14700.0,13,0,1,0,1.0,3600,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57342,0.134562292,49,0,0.43454039,4666.0,8,0,1,0,0.0,2401,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61252,0.175104437,47,0,0.331935976,7871.0,15,0,1,0,1.0,2209,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99294,0.18347761899999998,70,0,1.259474053,10000.0,14,0,9,0,0.0,4900,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114979,0.571989505,35,0,0.224962506,6000.0,5,0,0,0,1.0,1225,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55698,0.097622278,68,0,681.0,6623.0,14,0,0,0,0.0,4624,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126385,0.632255879,56,0,0.68794183,4950.0,20,0,2,0,1.0,3136,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25393,0.02498115,41,0,0.096095195,20000.0,12,0,2,0,1.0,1681,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80510,0.0,30,0,0.003996004,2001.0,5,0,0,0,1.0,900,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124114,0.057929097,37,0,0.541393916,2596.0,5,0,1,0,3.0,1369,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96094,0.391447031,50,0,0.093581284,5000.0,5,0,0,0,1.0,2500,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109449,0.833621055,58,1,0.5535958639999999,6576.0,14,0,2,0,0.0,3364,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70731,0.9999998999999999,82,0,0.0,6623.0,0,0,0,0,1.0,6724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129486,0.9999998999999999,31,0,0.069170772,4871.0,2,0,0,0,3.0,961,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138727,0.041485889,56,0,0.131446658,5370.0,5,0,0,0,0.0,3136,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40056,0.194023928,82,0,2303.0,6623.0,11,0,1,0,0.0,6724,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92491,0.47726812700000004,38,0,0.23504745100000002,4530.0,7,0,0,0,0.0,1444,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38608,0.9999998999999999,44,0,0.0,9000.0,0,0,0,0,6.0,1936,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
116175,0.141346805,40,0,0.21945433,5900.0,8,0,0,0,2.0,1600,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21687,0.881287123,38,1,0.520389872,8925.0,28,0,1,0,0.0,1444,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100361,0.22990341600000003,80,0,1346.0,6623.0,20,0,0,0,0.0,6400,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51886,0.01615029,88,0,35.0,6623.0,12,0,0,0,1.0,7744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140275,0.0,54,0,0.353863382,6250.0,8,0,1,0,0.0,2916,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136058,0.979687868,48,0,0.6699029129999999,1132.0,6,0,0,0,0.0,2304,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54649,0.061387184000000004,43,0,0.379055481,10417.0,6,0,2,0,0.0,1849,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105469,0.098472122,49,1,0.44030472600000004,8400.0,12,0,1,0,2.0,2401,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90690,0.158714921,77,0,0.113414634,4099.0,8,0,0,0,0.0,5929,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
687,0.008287427,55,0,0.115171335,7032.0,8,0,1,0,0.0,3025,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77305,0.01780121,58,0,0.397920416,5000.0,12,0,2,0,0.0,3364,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37665,0.013332888999999999,43,0,0.195681152,3750.0,5,0,1,0,0.0,1849,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67702,0.011510548999999998,65,0,0.403955116,9000.0,16,0,2,0,1.0,4225,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70758,0.173111935,68,1,0.28009959100000004,11245.0,11,0,2,0,1.0,4624,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48008,0.577147324,66,0,0.355357531,4600.0,7,1,1,0,1.0,4356,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8260,0.527576552,47,3,0.43219627,5950.0,7,0,1,0,0.0,2209,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32112,0.9999998999999999,54,0,0.12224494400000001,4400.0,2,2,0,0,0.0,2916,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126788,1.171016102,46,3,0.285428643,4000.0,3,0,1,3,7.0,2116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
87698,0.477554166,46,0,0.309731753,9617.0,16,0,2,0,0.0,2116,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5707,0.0,52,0,0.155467154,9300.0,7,0,1,0,2.0,2704,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43852,0.161939322,43,0,0.42933718200000004,9700.0,14,0,2,0,0.0,1849,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79597,0.732394595,54,2,0.44345282700000005,13333.0,10,0,2,0,2.0,2916,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15350,0.216557988,53,0,0.224355129,5000.0,7,0,1,0,2.0,2809,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13919,0.497505969,33,0,0.23701221,4176.0,16,0,0,0,0.0,1089,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91907,0.37023732200000004,36,0,0.462504166,9000.0,11,0,2,0,0.0,1296,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32138,0.472149635,46,0,1.189106837,5250.0,18,0,3,0,1.0,2116,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36070,0.9999998999999999,40,0,0.0,4000.0,1,0,0,0,1.0,1600,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127275,0.020699308,59,0,0.35536980700000004,3947.0,5,0,1,0,0.0,3481,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21206,0.9999998999999999,68,0,0.093396475,3800.0,2,0,0,0,0.0,4624,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63098,0.0007999680000000001,36,0,3200.0,6623.0,10,0,2,0,1.0,1296,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142084,0.046020077,60,0,0.010094276999999999,10500.0,6,0,0,0,0.0,3600,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83029,0.017732151,45,0,0.000933209,7500.0,4,0,0,0,0.0,2025,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113243,0.0,39,1,0.0,6666.0,3,0,0,0,1.0,1521,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104940,0.10228683300000001,52,1,0.35225216600000003,10500.0,13,0,1,0,0.0,2704,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99149,0.053556917,52,0,0.50738732,5346.0,11,0,1,0,0.0,2704,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17515,0.173447212,36,0,2364.0,6623.0,8,0,2,0,2.0,1296,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27356,0.385925085,32,0,0.38311323399999997,7117.0,7,0,2,0,2.0,1024,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52560,0.147389065,65,0,2178.0,6623.0,12,0,2,0,1.0,4225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16765,0.244868327,51,0,0.10878128599999999,16500.0,11,0,0,0,0.0,2601,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129858,0.35320584899999996,45,0,0.357035024,6623.0,10,0,2,0,2.0,2025,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2398,0.007946455,69,0,0.267782427,3584.0,7,0,1,0,0.0,4761,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146118,1.109862672,56,0,0.111349036,1400.0,1,1,0,1,0.0,3136,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135512,0.346988539,48,0,0.309517317,11000.0,8,0,1,2,0.0,2304,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92907,0.00462704,42,0,2926.0,6623.0,12,0,1,0,0.0,1764,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3978,0.041064842000000004,26,0,0.666260658,820.0,5,0,0,0,0.0,676,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131066,0.086348665,67,0,2450.0,6623.0,4,0,1,0,1.0,4489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8351,0.152442139,31,0,0.077540631,5106.0,6,0,0,0,1.0,961,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57433,1.001999334,31,2,0.451774113,2000.0,6,0,0,0,0.0,961,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108079,0.219751775,34,0,0.244682257,7568.0,9,0,1,0,4.0,1156,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100676,0.6614829210000001,29,0,71.0,0.0,3,0,0,0,1.0,841,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
402,0.002556199,58,0,0.115826132,7752.0,17,0,0,0,2.0,3364,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11639,0.026070097999999996,52,0,0.074205732,4500.0,9,0,0,0,0.0,2704,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35451,0.0,73,0,500.0,6623.0,5,0,1,0,0.0,5329,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79656,0.055630905,44,0,0.09912909800000001,3903.0,4,0,0,0,3.0,1936,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52626,0.259825608,35,0,0.121287471,7238.0,8,0,0,0,2.0,1225,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92546,0.10800589699999999,39,0,1361.5,1.0,6,0,2,0,5.0,1521,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135432,0.0024133329999999997,48,0,0.20745388899999997,5258.0,8,0,2,0,1.0,2304,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102900,0.563487195,67,0,0.23620275899999998,6667.0,9,0,0,0,0.0,4489,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65012,0.230454513,66,0,0.20005333,15000.0,7,0,1,0,0.0,4356,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91675,0.13198743,22,0,399.0,6623.0,3,0,0,0,0.0,484,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105525,0.125556729,51,0,0.276314375,9300.0,11,0,2,0,2.0,2601,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51646,0.046260499000000004,54,0,0.263211189,15800.0,4,0,1,0,2.0,2916,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48379,0.002799938,69,0,2.5,1.0,6,0,0,0,0.0,4761,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103465,0.8102373559999999,44,1,6.55828726,8500.0,16,0,6,1,0.0,1936,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42523,0.0023013070000000003,40,0,0.012998347,21771.0,9,0,0,0,1.0,1600,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105576,0.062780524,49,2,0.472759928,5010.0,11,0,2,0,2.0,2401,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99958,0.002460828,65,0,0.252077172,7100.0,19,0,1,0,0.0,4225,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21994,0.511167396,39,0,0.708916433,2500.0,13,0,1,0,2.0,1521,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85348,0.344685607,52,0,1808.0,6623.0,4,0,2,0,0.0,2704,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9109,0.686034885,29,0,0.052556412000000004,3500.0,3,0,0,0,2.0,841,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133290,0.023040072999999998,58,0,1769.0,6623.0,8,0,0,0,0.0,3364,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139371,0.40529818700000003,32,0,0.43078450799999995,5034.0,5,0,2,0,1.0,1024,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57401,0.9999998999999999,37,1,0.583795782,2702.0,6,0,1,0,0.0,1369,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40008,0.064747843,107,0,939.0,6623.0,9,0,1,0,0.0,11449,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56815,0.128687131,37,1,0.118195489,3324.0,5,0,0,0,0.0,1369,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40035,0.386885611,54,0,0.30758643,12350.0,15,0,2,0,2.0,2916,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105802,0.051329056,53,0,3713.0,6623.0,8,0,1,0,0.0,2809,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137731,0.460551315,80,0,0.758465011,3100.0,5,0,1,0,1.0,6400,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52054,0.049948623,62,0,0.178896786,9988.0,4,0,1,0,1.0,3844,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22625,0.335083246,38,0,2822.0,0.0,13,0,2,0,4.0,1444,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18322,0.161311825,64,0,36.0,6623.0,3,0,0,0,0.0,4096,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121737,0.40126070399999997,41,0,0.519115398,8500.0,12,0,3,0,1.0,1681,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138146,0.05212068,64,0,63.0,6623.0,3,0,0,0,1.0,4096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54163,0.6133353460000001,52,0,3722.0,6623.0,8,0,2,0,1.0,2704,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139494,0.0,32,0,0.290451591,6000.0,8,0,1,0,2.0,1024,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46340,0.509703416,49,0,0.47825083700000004,8666.0,8,0,1,0,0.0,2401,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76977,0.5551794529999999,50,1,2410.0,6623.0,9,0,2,0,1.0,2500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77823,0.738291367,43,0,0.35817612200000004,15000.0,12,0,1,0,2.0,1849,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98028,0.162194076,46,0,0.554582604,15416.0,15,0,4,0,0.0,2116,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144136,0.555997317,52,1,1895.0,0.0,16,0,2,0,2.0,2704,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6256,0.035135877,78,0,0.176455886,4000.0,6,0,0,0,0.0,6084,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92048,0.8404513640000001,38,2,0.871808606,5600.0,10,0,1,2,2.0,1444,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65624,0.9999998999999999,60,1,0.43952802399999996,3050.0,2,0,1,0,0.0,3600,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32458,0.166709219,59,0,0.041160526,9960.0,8,0,0,0,2.0,3481,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60474,1.099267155,54,2,0.247500675,3700.0,4,0,1,0,3.0,2916,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111647,0.087426525,52,0,0.164069391,3400.0,5,0,1,0,2.0,2704,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81332,0.470932753,66,0,0.81934629,4527.0,20,0,1,0,0.0,4356,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75702,0.881221844,70,1,0.468612555,2500.0,9,0,0,0,2.0,4900,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31387,0.150466803,45,0,3322.0,6623.0,9,0,3,0,0.0,2025,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137974,0.211892164,54,0,0.22530329300000002,7500.0,9,0,0,0,0.0,2916,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90226,0.02770401,51,0,2863.0,6623.0,17,0,2,0,1.0,2601,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31331,0.339414975,48,0,2155.0,6623.0,12,0,1,0,0.0,2304,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19289,0.647697643,60,0,0.229250819,13120.0,8,0,2,0,0.0,3600,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123122,0.496633991,36,1,0.562730627,4335.0,11,0,1,0,2.0,1296,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131013,0.019196807,63,0,0.13290263,2166.0,8,0,0,0,0.0,3969,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30667,0.416097416,56,0,0.6633266529999999,3991.0,12,1,1,0,0.0,3136,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72727,0.0,61,0,0.420152591,3800.0,4,0,2,0,1.0,3721,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35904,0.12482500199999999,50,0,0.362704662,8000.0,13,0,2,0,4.0,2500,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30453,0.874867561,41,0,5.1212524980000005,1500.0,5,0,1,0,0.0,1681,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
